customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01057,Female,0,No,No,52,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,23.05,1240.1,No
CUST-01058,Male,1,No,No,40,Yes,No,No,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),29.31,1126.94,Yes
CUST-01059,Female,0,Yes,No,10,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,61.7,565.78,Yes
CUST-01060,Female,0,No,No,48,Yes,No,No,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,32.62,1573.86,No
CUST-01061,Male,0,Yes,Yes,53,No,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,34.35,1811.26,Yes
CUST-01062,Male,0,Yes,Yes,20,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),52.33,1018.9,Yes
CUST-01063,Female,1,No,No,49,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),36.28,1824.25,Yes
CUST-01064,Male,0,Yes,No,70,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),45.62,3166.54,No
CUST-01065,Male,1,Yes,No,35,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),35.17,1245.3,Yes
CUST-01066,Female,0,Yes,No,17,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,51.61,910.95,No
CUST-01067,Male,1,No,No,69,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),41.82,2877.27,No
CUST-01068,Male,0,Yes,Yes,65,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,39.63,2609.62,Yes
CUST-01069,Female,0,No,No,33,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,45.77,1537.14,Yes
CUST-01070,Female,0,No,No,31,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,64.61,2010.25,Yes
CUST-01071,Male,0,No,No,60,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),33.0,1965.01,No
CUST-01072,Female,0,No,Yes,1,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),43.79,101.05,Yes
CUST-01073,Male,0,No,No,23,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),37.48,898.33,No
CUST-01074,Male,0,Yes,No,39,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),41.81,1660.14,No
CUST-01075,Female,0,No,No,47,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),30.49,1435.33,No
CUST-01076,Female,0,No,No,45,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),33.73,1496.28,No
CUST-01077,Male,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,45.63,1154.62,Yes
CUST-01078,Female,0,Yes,No,62,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),32.92,2061.99,No
CUST-01079,Female,0,No,No,47,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,37.77,1761.86,No
CUST-01080,Male,0,Yes,Yes,39,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,42.09,1650.36,Yes
CUST-01081,Male,0,No,No,67,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),43.56,3017.21,No
CUST-01082,Male,0,Yes,Yes,7,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,54.29,430.06,No
CUST-01083,Male,0,No,No,51,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),36.11,1859.51,Yes
CUST-01084,Male,0,Yes,No,66,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),32.3,2127.77,No
CUST-01085,Female,1,No,No,47,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),60.62,2880.37,Yes
CUST-01086,Male,0,Yes,No,41,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,43.96,1838.57,No
CUST-01087,Male,0,Yes,No,26,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),34.32,876.83,No
CUST-01088,Male,0,Yes,No,20,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),53.89,1067.33,Yes
CUST-01089,Male,0,Yes,No,39,No,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),35.92,1410.27,Yes
CUST-01090,Female,0,No,No,64,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,43.33,2742.85,No
CUST-01091,Male,0,No,Yes,33,No,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),40.22,1299.8,Yes
CUST-01092,Female,0,Yes,No,9,No,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,37.13,289.07,No
CUST-01093,Male,0,No,No,35,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,53.48,1941.48,No
CUST-01094,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),54.18,325.32,Yes
CUST-01095,Female,0,Yes,No,67,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,42.35,2784.97,No
CUST-01096,Female,1,No,No,38,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,57.75,2103.2,Yes
CUST-01097,Male,1,No,No,16,No,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),54.71,900.1,No
CUST-01098,Male,1,No,No,45,Yes,No,No,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),30.95,1354.87,Yes
CUST-01099,Female,1,Yes,No,39,No,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.29,1835.61,Yes
CUST-01100,Female,0,Yes,No,37,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,44.83,1656.76,Yes
CUST-01101,Female,0,No,No,43,Yes,No,No,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),49.45,2177.25,Yes
CUST-01102,Female,0,Yes,Yes,66,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,44.26,2887.15,No
CUST-01103,Male,0,Yes,No,61,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,51.33,3133.48,No
CUST-01104,Female,0,No,Yes,19,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,51.65,1025.8,Yes
CUST-01105,Female,1,No,Yes,18,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,51.11,968.58,Yes
CUST-01106,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),41.35,2979.3,Yes
CUST-01107,Female,0,Yes,Yes,46,No,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,22.27,1046.59,No
CUST-01108,Male,0,No,No,2,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),44.37,87.72,No
CUST-01109,Male,0,Yes,No,38,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,40.69,1569.59,Yes
CUST-01110,Female,0,Yes,Yes,9,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,44.43,347.49,Yes
CUST-01111,Male,0,Yes,No,3,Yes,No,No,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),53.32,144.86,No
CUST-01112,Female,0,No,No,14,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,40.19,619.08,No
CUST-01113,Female,0,No,No,19,Yes,Yes,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,58.14,1141.57,No
CUST-01114,Female,1,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,70.17,372.23,Yes
CUST-01115,Female,0,Yes,No,60,Yes,No,No,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,36.82,2223.28,No
CUST-01116,Female,0,No,Yes,32,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),43.2,1346.33,Yes
CUST-01117,Male,0,No,Yes,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,60.33,2401.81,Yes
CUST-01118,Male,0,No,No,62,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,37.09,2358.85,No
CUST-01119,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,40.8,2375.22,No
CUST-01120,Female,1,No,No,59,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),39.63,2287.07,No
CUST-01121,Female,0,No,No,14,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),44.48,628.77,Yes
CUST-01122,Female,0,No,No,53,Yes,No,No,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,47.58,2540.53,Yes
CUST-01123,Female,0,Yes,No,71,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,19.01,1337.66,No
CUST-01124,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.91,103.25,No
CUST-01125,Male,0,Yes,Yes,62,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),42.46,2623.37,Yes
CUST-01126,Male,0,Yes,No,62,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,18.32,1146.7,No
CUST-01127,Male,1,Yes,No,60,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,43.31,2600.91,No
CUST-01128,Male,0,No,Yes,29,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),48.75,1403.54,Yes
CUST-01129,Male,0,Yes,No,15,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),33.82,537.17,Yes
CUST-01130,Male,0,No,No,52,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,58.35,3001.9,Yes
CUST-01131,Female,0,Yes,Yes,45,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,32.82,1528.62,No
CUST-01132,Male,1,Yes,No,52,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,63.89,3360.88,No
CUST-01133,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,40.68,812.15,Yes
CUST-01134,Male,0,No,Yes,13,Yes,Yes,No,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),36.82,569.93,Yes
CUST-01135,Male,0,Yes,No,65,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),26.09,1712.71,No
CUST-01136,Female,0,Yes,Yes,37,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),29.85,1109.42,Yes
CUST-01137,Male,0,Yes,Yes,61,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,34.35,2114.08,Yes
CUST-01138,Female,0,Yes,Yes,66,No,No,No,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),37.7,2471.77,No
CUST-01139,Male,0,No,No,33,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,45.54,1499.4,Yes
CUST-01140,Male,0,Yes,Yes,19,No,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Electronic check,26.77,475.36,Yes
CUST-01141,Male,0,Yes,Yes,64,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,37.41,2448.61,No
CUST-01142,Female,0,No,No,51,No,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,52.58,2641.36,Yes
CUST-01143,Male,0,Yes,No,48,No,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,28.03,1312.74,Yes
CUST-01144,Male,0,Yes,Yes,69,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),18.2,1247.31,No
CUST-01145,Female,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,46.45,791.99,No
CUST-01146,Female,0,Yes,No,26,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,39.42,998.89,Yes
CUST-01147,Male,0,No,No,3,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,49.66,134.79,Yes
CUST-01148,Male,0,Yes,No,28,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),45.52,1306.39,No
CUST-01149,Male,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,49.48,1525.47,Yes
CUST-01150,Male,1,No,No,33,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,48.66,1584.93,Yes
CUST-01151,Female,0,Yes,No,11,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),48.23,542.53,Yes
CUST-01152,Male,0,No,Yes,58,No,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,29.65,1739.72,No
CUST-01153,Female,0,No,Yes,35,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,34.56,1313.37,No
CUST-01154,Male,0,Yes,No,32,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,57.46,1897.24,Yes
CUST-01155,Female,0,Yes,No,62,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),32.39,2074.27,No
CUST-01156,Male,0,Yes,Yes,35,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,34.67,1152.04,Yes
CUST-01157,Female,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),31.72,2043.48,No
CUST-01158,Male,0,Yes,No,16,No,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,51.48,848.84,Yes
CUST-01159,Female,1,No,No,61,No,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),49.05,2943.14,Yes
CUST-01160,Female,0,Yes,Yes,71,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),27.06,1911.82,No
CUST-01161,Male,0,Yes,No,54,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),35.12,1928.95,No
CUST-01162,Female,1,Yes,No,64,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card (automatic),28.49,1858.13,No
CUST-01163,Male,1,No,No,53,Yes,No,No,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),59.11,3183.87,Yes
CUST-01164,Male,0,No,No,43,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,53.4,2301.49,Yes
CUST-01165,Male,0,Yes,No,55,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),30.76,1670.2,No
CUST-01166,Female,0,No,Yes,69,Yes,Yes,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),32.98,2299.92,Yes
CUST-01167,Female,0,Yes,No,43,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,48.33,2086.32,Yes
CUST-01168,Female,0,No,No,49,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,41.21,2038.09,Yes
CUST-01169,Male,0,No,No,6,Yes,Yes,No,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.34,227.63,Yes
CUST-01170,Male,0,No,No,69,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),37.15,2563.64,No
CUST-01171,Male,0,Yes,No,56,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),29.68,1679.2,Yes
CUST-01172,Male,0,Yes,No,12,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.83,706.2,No
CUST-01173,Female,0,No,Yes,21,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,54.13,1131.53,Yes
CUST-01174,Female,0,Yes,Yes,17,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),35.37,596.04,Yes
CUST-01175,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,55.23,1235.3,Yes
CUST-01176,Female,1,No,No,63,No,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),40.35,2576.57,No
CUST-01177,Female,0,No,No,33,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,59.18,1941.21,Yes
CUST-01178,Female,0,No,No,30,Yes,No,No,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),25.93,677.47,No
CUST-01179,Female,0,No,No,56,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),38.88,2152.86,Yes
CUST-01180,Female,0,No,Yes,27,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,38.16,999.76,Yes
CUST-01181,Male,0,Yes,Yes,63,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,37.1,2324.3,No
CUST-01182,Male,0,No,Yes,54,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,33.92,1805.79,No
CUST-01183,Male,0,No,Yes,19,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,48.69,920.73,Yes
CUST-01184,Female,0,No,No,45,Yes,No,No,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),38.6,1744.91,Yes
CUST-01185,Female,0,Yes,No,35,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),48.43,1663.39,No
CUST-01186,Female,0,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),45.91,1149.83,Yes
CUST-01187,Female,0,No,No,65,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),45.66,2994.48,No
CUST-01188,Male,1,Yes,No,29,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,47.54,1364.4,Yes
CUST-01189,Male,0,Yes,No,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,54.43,516.25,Yes
CUST-01190,Female,0,No,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,50.89,1528.75,No
CUST-01191,Female,0,Yes,Yes,37,No,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),34.76,1248.42,Yes
CUST-01192,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),26.07,246.45,Yes
CUST-01193,Female,0,Yes,Yes,53,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.68,2449.47,Yes
CUST-01194,Male,0,Yes,Yes,17,Yes,No,No,No,Yes,No,No,No,No,One year,Yes,Electronic check,38.09,657.15,Yes
CUST-01195,Male,0,No,Yes,7,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),36.71,223.92,Yes
CUST-01196,Male,0,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Electronic check,59.59,2343.56,Yes
CUST-01197,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,44.88,531.84,Yes
CUST-01198,Male,0,Yes,No,56,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),43.72,2397.67,Yes
CUST-01199,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),42.23,204.37,Yes
CUST-01200,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),45.39,1315.87,Yes
CUST-01201,Male,1,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,61.1,178.69,Yes
CUST-01202,Female,0,No,Yes,28,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,34.39,997.62,No
CUST-01203,Male,0,Yes,Yes,67,Yes,Yes,No,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),36.22,2333.13,No
CUST-01204,Male,0,Yes,No,47,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),48.79,2349.0,Yes
CUST-01205,Male,0,Yes,Yes,38,No,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),36.12,1395.3,No
CUST-01206,Male,0,Yes,No,12,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,33.46,461.31,Yes
CUST-01207,Male,0,Yes,Yes,23,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,44.55,1091.27,Yes
CUST-01208,Male,0,Yes,No,28,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,47.73,1381.4,No
CUST-01209,Female,0,Yes,No,42,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),30.57,1266.82,Yes
CUST-01210,Male,0,Yes,Yes,15,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),39.96,574.6,No
CUST-01211,Male,1,No,Yes,71,Yes,Yes,No,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,23.88,1700.02,No
CUST-01212,Male,0,Yes,No,47,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),26.38,1279.62,Yes
CUST-01213,Female,1,No,No,23,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),26.28,680.17,Yes
CUST-01214,Male,0,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),37.99,263.74,Yes
CUST-01215,Female,1,Yes,No,43,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),38.49,1687.53,Yes
CUST-01216,Female,0,Yes,Yes,32,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,37.94,1215.68,Yes
CUST-01217,Male,0,Yes,No,48,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,34.5,1657.69,Yes
CUST-01218,Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,43.92,1914.57,Yes
CUST-01219,Male,1,No,No,46,Yes,Yes,No,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,36.86,1592.58,No
CUST-01220,Female,0,Yes,Yes,60,Yes,Yes,No,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),37.43,2246.94,No
CUST-01221,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,58.6,2177.34,Yes
CUST-01222,Male,0,Yes,Yes,52,Yes,No,No,Yes,No,Yes,No,No,No,One year,No,Mailed check,18.0,965.39,No
CUST-01223,Male,1,No,No,26,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.54,1560.56,Yes
CUST-01224,Male,0,No,No,67,No,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),49.08,3356.12,No
CUST-01225,Female,0,Yes,No,29,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,36.17,1108.73,No
CUST-01226,Male,0,No,No,49,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,45.02,2181.88,No
CUST-01227,Female,1,No,No,71,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,44.6,3177.65,No
CUST-01228,Male,0,Yes,No,25,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Electronic check,47.03,1240.27,No
CUST-01229,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,19.55,175.61,Yes
CUST-01230,Female,0,Yes,No,17,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,23.78,433.24,No
CUST-01231,Male,1,Yes,No,18,Yes,No,No,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),48.96,947.43,No
CUST-01232,Male,1,No,No,5,Yes,No,No,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),51.03,314.97,Yes
CUST-01233,Male,0,Yes,No,39,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),47.18,1848.93,Yes
CUST-01234,Male,0,Yes,No,20,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,36.44,773.0,Yes
CUST-01235,Male,0,No,No,7,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,46.99,366.48,Yes
